0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8192,-45056,114688,-178176,187904,-141568,78080,-31744,9440,-2000,288,-24,2,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0,
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,16384,-98304,274432,-471040,553984,-471040,297728,-141568,50624,-13440,2576,-336,28,0,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0,
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,32768,-212992,647168,-1.21651e+06,1.57901e+06,-1.49606e+06,1.0665e+06,-580864,242816,-77504,18592,-3248,392,-28,2,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0,
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,65536,-458752,1.50733e+06,-3.08019e+06,4.37453e+06,-4.57114e+06,3.62906e+06,-2.22822e+06,1.0665e+06,-397824,114688,-25088,4032,-448,32,0,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0,
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,131072,-983040,3.47341e+06,-7.66771e+06,1.18292e+07,-1.35168e+07,1.18292e+07,-8.0855e+06,4.36122e+06,-1.86214e+06,627200,-164864,33152,-4928,512,-32,2,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,8.89318e-323,
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,262144,-2.09715e+06,7.92986e+06,-1.88088e+07,3.13262e+07,-3.88628e+07,3.71753e+07,-2.80003e+07,1.68079e+07,-8.0855e+06,3.11654e+06,-956928,231168,-43008,5952,-576,36,0,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1.04189e-317,
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,524288,-4.45645e+06,1.79569e+07,-4.55475e+07,8.14612e+07,-1.09052e+08,1.13213e+08,-9.31758e+07,6.16161e+07,-3.29789e+07,1.43186e+07,-5.0304e+06,1.41926e+06,-317184,54912,-7104,648,-36,2,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,6.90456e-310,
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.04858e+06,-9.43718e+06,4.03702e+07,-1.09052e+08,2.0847e+08,-2.99565e+08,3.35479e+08,-2.99565e+08,2.16408e+08,-1.27574e+08,6.16161e+07,-2.43794e+07,7.86893e+06,-2.05363e+06,427008,-69120,8400,-720,40,0,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0,
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2.09715e+06,-1.99229e+07,9.01775e+07,-2.58474e+08,5.25992e+08,-8.076e+08,9.70523e+08,-9.34609e+08,7.32381e+08,-4.71556e+08,2.50806e+08,-1.10375e+08,4.01172e+07,-1.19762e+07,2.90765e+06,-565248,85920,-9840,800,-40,2,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0,
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4.1943e+06,-4.1943e+07,2.00278e+08,-6.07126e+08,1.31046e+09,-2.14119e+09,2.74865e+09,-2.83974e+09,2.39937e+09,-1.67549e+09,9.73169e+08,-4.71556e+08,1.90609e+08,-6.40696e+07,1.77915e+07,-4.03814e+06,737088,-105600,11440,-880,44,0,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0,
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8.38861e+06,-8.80804e+07,4.42499e+08,-1.41453e+09,3.22804e+09,-5.59284e+09,7.63848e+09,-8.42813e+09,7.63848e+09,-5.75036e+09,3.62183e+09,-1.91628e+09,8.52775e+08,-3.18749e+08,9.96526e+07,-2.58678e+07,5.51232e+06,-948288,128480,-13200,968,-44,2,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,6.90456e-310,
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.67772e+07,-1.84549e+08,9.73079e+08,-3.27156e+09,7.87061e+09,-1.44137e+10,2.08698e+10,-2.44947e+10,2.37051e+10,-1.91392e+10,1.2994e+10,-7.45439e+09,3.62183e+09,-1.49027e+09,5.18054e+08,-1.51388e+08,3.68924e+07,-7.4089e+06,1.20525e+06,-154880,15136,-1056,48,0,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,2.07675e-317,
